DATA_INIZIO,4000155_5,4000155_111
2011-01-16,32.0,18.2
2011-01-17,54.0,33.2
2011-01-18,65.0,48.0
2011-01-19,69.0,47.6
2011-01-20,20.0,12.0
2011-01-21,22.0,14.6
2011-01-22,27.0,17.2
2011-01-23,23.0,14.2
2011-01-24,30.0,20.6
2011-01-25,48.0,33.6
2011-01-26,70.0,42.6
2011-01-27,100.0,71.2
2011-01-28,52.0,35.8
2011-01-29,37.0,27.8
2011-01-30,41.0,28.0
2011-01-31,53.0,35.2
2011-02-01,49.0,30.0
2011-02-02,49.0,30.0
2011-02-03,39.0,28.4
2011-02-04,38.0,30.8
2011-02-05,27.0,17.2
2011-02-06,24.0,15.2
2011-02-07,38.0,30.8
2011-02-08,44.0,35.0
2011-02-09,65.0,48.0
2011-02-10,74.0,54.8
2011-02-11,47.0,32.0
2011-02-12,32.0,18.2
2011-02-13,104.0,78.0
2011-02-14,139.0,102.0
2011-02-15,93.0,54.0
2011-02-16,34.0,22.4
2011-02-17,20.0,12.0
2011-02-18,16.0,10.8
2011-02-19,27.0,17.2
2011-02-20,41.0,28.0
2011-02-21,31.0,16.8
2011-02-22,45.0,32.2
2011-02-23,38.0,30.8
2011-02-24,45.0,32.2
2011-02-25,33.0,20.4
2011-02-26,37.0,27.8
2011-02-27,40.0,25.2
2011-02-28,28.0,17.6
2011-03-01,27.0,17.2
2011-03-02,24.0,15.2
2011-03-03,35.0,23.0
2011-03-04,34.0,22.4
2011-03-05,47.0,32.0
2011-03-06,25.0,15.8
2011-03-07,26.0,16.6
2011-03-08,27.0,17.2
2011-03-09,43.0,29.6
2011-03-10,52.0,35.8
2011-03-11,47.0,32.0
2011-03-12,28.0,17.6
2011-03-13,38.0,30.8
2011-03-14,18.0,10.2
2011-03-15,32.0,18.2
2011-03-16,17.0,10.2
2011-03-17,12.0,6.0
2011-03-18,22.0,14.6
2011-03-19,26.0,16.6
2011-03-20,16.0,10.8
2011-03-21,22.0,14.6
2011-03-22,31.0,16.8
2011-03-23,32.0,18.2
2011-03-24,26.0,16.6
2011-03-25,20.0,12.0
2011-03-26,18.0,10.2
2011-03-27,18.0,10.2
2011-03-28,24.0,15.2
2011-03-29,30.0,20.6
2011-03-30,22.0,14.6
2011-03-31,23.0,14.2
2011-04-01,28.0,17.6
2011-04-02,29.0,20.8
2011-04-03,29.0,20.8
2011-04-04,30.0,20.6
2011-04-05,10.0,5.6
2011-04-06,19.0,10.6
2011-04-07,22.0,14.6
2011-04-08,23.0,14.2
2011-04-09,12.0,6.0
2011-04-10,18.0,10.2
2011-04-11,26.0,16.6
2011-04-12,30.0,20.6
2011-04-13,9.0,5.2
2011-04-14,26.7,17.1
2011-04-15,15.0,9.0
2011-04-16,21.0,13.6
2011-04-17,19.0,10.6
2011-04-18,24.0,15.2
2011-04-19,28.0,17.6
2011-04-20,26.0,16.6
2011-04-21,28.0,17.6
2011-04-22,32.0,18.2
2011-04-23,25.0,15.8
2011-04-24,26.0,16.6
2011-04-25,22.0,14.6
2011-04-26,22.0,14.6
2011-04-27,21.0,13.6
2011-04-28,23.0,14.2
2011-04-29,22.0,14.6
2011-04-30,24.0,15.2
2011-05-01,19.0,10.6
2011-05-02,17.0,10.2
2011-05-03,24.0,15.2
2011-05-04,17.0,10.2
2011-05-05,20.0,12.0
2011-05-06,24.0,15.2
2011-05-07,27.0,17.2
2011-05-08,23.0,14.2
2011-05-09,13.0,6.4
2011-05-10,19.0,10.6
2011-05-11,20.0,12.0
2011-05-12,23.0,14.2
2011-05-13,23.0,14.2
2011-05-14,13.0,6.4
2011-05-15,7.0,4.0
2011-05-16,7.0,4.0
2011-05-17,13.0,6.4
2011-05-18,13.0,6.4
2011-05-19,26.7,17.1
2011-05-20,22.0,14.6
2011-05-21,25.0,15.8
2011-05-22,24.0,15.2
2011-05-23,25.0,15.8
2011-05-24,22.0,14.6
2011-05-25,21.0,13.6
2011-05-26,22.0,14.6
2011-05-27,17.0,10.2
2011-05-28,4.0,2.2
2011-05-29,9.0,5.2
2011-05-30,14.0,8.6
2011-05-31,23.0,14.2
2011-06-01,27.0,17.2
2011-06-02,36.0,23.0
2011-06-03,25.0,15.8
2011-06-04,18.0,10.2
2011-06-05,13.0,6.4
2011-06-06,18.0,10.2
2011-06-07,19.0,10.6
2011-06-08,16.0,10.8
2011-06-09,14.0,8.6
2011-06-10,20.0,12.0
2011-06-11,20.0,12.0
2011-06-12,17.0,10.2
2011-06-13,26.0,16.6
2011-06-14,18.0,10.2
2011-06-15,14.0,8.6
2011-06-16,14.0,8.6
2011-06-17,14.0,8.6
2011-06-18,15.0,9.0
2011-06-19,11.0,6.6
2011-06-20,22.0,14.6
2011-06-21,29.0,20.8
2011-06-22,27.0,17.2
2011-06-23,25.0,15.8
2011-06-24,22.0,14.6
2011-06-25,14.0,8.6
2011-06-26,19.0,10.6
2011-06-27,22.0,14.6
2011-06-28,29.0,20.8
2011-06-29,28.0,17.6
2011-06-30,14.0,8.6
2011-07-01,19.0,10.6
2011-07-02,11.0,6.6
2011-07-03,12.0,6.0
2011-07-04,19.0,10.6
2011-07-05,14.0,8.6
2011-07-06,19.0,10.6
2011-07-07,21.0,13.6
2011-07-08,23.0,14.2
2011-07-09,21.0,13.6
2011-07-10,24.0,15.2
2011-07-11,23.0,14.2
2011-07-12,26.0,16.6
2011-07-13,33.0,20.4
2011-07-14,21.0,13.6
2011-07-15,16.0,10.8
2011-07-16,16.0,10.8
2011-07-17,14.0,8.6
2011-07-18,12.0,6.0
2011-07-19,12.0,6.0
2011-07-20,4.0,2.2
2011-07-21,12.0,6.0
2011-07-22,15.0,9.0
2011-07-23,10.0,5.6
2011-07-24,4.0,2.2
2011-07-25,6.0,3.0
2011-07-26,10.0,5.6
2011-07-27,15.0,9.0
2011-07-28,15.0,9.0
2011-07-29,13.0,6.4
2011-07-30,11.0,6.6
2011-07-31,10.0,5.6
2011-08-01,13.0,6.4
2011-08-02,19.0,10.6
2011-08-03,18.0,10.2
2011-08-04,19.0,10.6
2011-08-05,20.0,12.0
2011-08-06,18.0,10.2
2011-08-07,15.0,9.0
2011-08-08,12.0,6.0
2011-08-09,17.0,10.2
2011-08-10,13.0,6.4
2011-08-11,12.0,6.0
2011-08-12,16.0,10.8
2011-08-13,19.0,10.6
2011-08-14,19.0,10.6
2011-08-15,18.0,10.2
2011-08-16,16.0,10.8
2011-08-17,15.0,9.0
2011-08-18,18.0,10.2
2011-08-19,17.0,10.2
2011-08-20,20.0,12.0
2011-08-21,22.0,14.6
2011-08-22,24.0,15.2
2011-08-23,25.0,15.8
2011-08-24,20.0,12.0
2011-08-25,26.0,16.6
2011-08-26,24.0,15.2
2011-08-27,17.0,10.2
2011-08-28,13.0,6.4
2011-08-29,22.0,14.6
2011-08-30,26.0,16.6
2011-08-31,23.0,14.2
2011-09-01,22.0,14.6
2011-09-02,25.0,15.8
2011-09-03,28.0,17.6
2011-09-04,33.0,20.4
2011-09-05,13.0,6.4
2011-09-06,14.0,8.6
2011-09-07,19.0,10.6
2011-09-08,22.0,14.6
2011-09-09,23.0,14.2
2011-09-10,26.0,16.6
2011-09-11,23.0,14.2
2011-09-12,22.0,14.6
2011-09-13,27.0,17.2
2011-09-14,27.0,17.2
2011-09-15,24.0,15.2
2011-09-16,25.0,15.8
2011-09-17,16.0,10.8
2011-09-18,9.0,5.2
2011-09-19,6.0,3.0
2011-09-20,11.0,6.6
2011-09-21,15.0,9.0
2011-09-22,24.0,15.2
2011-09-23,30.0,20.6
2011-09-24,28.0,17.6
2011-09-25,23.0,14.2
2011-09-26,27.0,17.2
2011-09-27,32.0,18.2
2011-09-28,37.0,27.8
2011-09-29,31.0,16.8
2011-09-30,22.0,14.6
2011-10-01,20.0,12.0
2011-10-02,19.0,10.6
2011-10-03,19.0,10.6
2011-10-04,25.0,15.8
2011-10-05,30.0,20.6
2011-10-06,28.0,17.6
2011-10-07,13.0,6.4
2011-10-08,6.0,3.0
2011-10-09,10.0,5.6
2011-10-10,20.0,12.0
2011-10-11,33.0,20.4
2011-10-12,31.0,16.8
2011-10-13,40.0,25.2
2011-10-14,21.0,13.6
2011-10-15,21.0,13.6
2011-10-16,22.0,14.6
2011-10-17,29.0,20.8
2011-10-18,43.0,29.6
2011-10-19,73.0,46.4
2011-10-20,35.0,23.0
2011-10-21,19.0,10.6
2011-10-22,18.0,10.2
2011-10-23,24.0,15.2
2011-10-24,39.0,28.4
2011-10-25,30.0,20.6
2011-10-26,16.0,10.8
2011-10-27,24.0,15.2
2011-10-28,26.0,16.6
2011-10-29,40.0,25.2
2011-10-30,59.0,45.2
2011-10-31,54.0,33.2
2011-11-01,62.0,43.2
2011-11-02,44.0,35.0
2011-11-03,56.0,35.6
2011-11-04,74.0,54.8
2011-11-05,36.0,23.0
2011-11-06,22.0,14.6
2011-11-07,25.0,15.8
2011-11-08,30.0,20.6
2011-11-09,57.0,37.8
2011-11-10,35.0,23.0
2011-11-11,26.7,17.1
2011-11-12,38.0,30.8
2011-11-13,34.0,22.4
2011-11-14,43.0,29.6
2011-11-15,39.0,28.4
2011-11-16,43.0,29.6
2011-11-17,41.0,28.0
2011-11-18,44.0,35.0
2011-11-19,56.0,35.6
2011-11-20,67.0,41.6
2011-11-21,68.0,44.4
2011-11-22,78.0,58.8
2011-11-23,56.0,35.6
2011-11-24,30.0,20.6
2011-11-25,45.0,32.2
2011-11-26,47.0,32.0
2011-11-27,46.0,32.2
2011-11-28,57.0,37.8
2011-11-29,59.0,45.2
2011-11-30,57.0,37.8
2011-12-01,69.0,47.6
2011-12-02,110.0,82.4
2011-12-03,100.0,71.2
2011-12-04,78.0,58.8
2011-12-05,60.0,42.4
2011-12-06,30.0,20.6
2011-12-07,37.0,27.8
2011-12-08,40.0,25.2
2011-12-09,58.0,39.2
2011-12-10,78.0,58.8
2011-12-11,64.0,40.6
2011-12-12,81.0,52.6
2011-12-13,45.0,32.2
2011-12-14,67.0,41.6
2011-12-15,45.0,32.2
2011-12-16,36.0,23.0
2011-12-17,4.0,2.2
2011-12-18,20.0,12.0
2011-12-19,29.0,20.8
2011-12-20,30.0,20.6
2011-12-21,49.0,30.0
2011-12-22,47.0,32.0
2011-12-23,54.0,33.2
2011-12-24,48.0,33.6
2011-12-25,24.0,15.2
2011-12-26,21.0,13.6
2011-12-27,33.0,20.4
2011-12-28,28.0,17.6
2011-12-29,47.0,32.0
2011-12-30,38.0,30.8
2011-12-31,23.0,14.2
2012-01-01,40.0,25.2
2012-01-02,61.0,44.2
2012-01-03,30.0,20.6
2012-01-04,33.0,20.4
2012-01-05,26.0,16.6
2012-01-06,4.0,2.2
2012-01-07,15.0,9.0
2012-01-08,22.0,14.6
2012-01-09,20.0,12.0
2012-01-10,26.0,16.6
2012-01-11,33.0,20.4
2012-01-12,41.0,28.0
2012-01-13,51.0,31.4
2012-01-14,72.0,51.8
2012-01-15,61.0,44.2
2012-01-16,52.0,35.8
2012-01-17,62.0,43.2
2012-01-18,96.0,65.0
2012-01-19,88.0,66.4
2012-01-20,89.0,65.8
2012-01-21,59.0,45.2
2012-01-22,69.0,47.6
2012-01-23,68.0,44.4
2012-01-24,53.0,35.2
2012-01-25,27.0,17.2
2012-01-26,49.0,30.0
2012-01-27,86.0,63.0
2012-01-28,76.0,56.8
2012-01-29,48.0,33.6
2012-01-30,41.0,28.0
2012-01-31,36.0,23.0
2012-02-01,31.0,16.8
2012-02-02,42.0,28.4
2012-02-03,42.0,28.4
2012-02-04,38.0,30.8
2012-02-05,55.0,41.0
2012-02-06,53.0,35.2
2012-02-07,41.0,28.0
2012-02-08,64.0,40.6
2012-02-09,62.0,43.2
2012-02-10,65.0,48.0
2012-02-11,49.0,30.0
2012-02-12,46.0,32.2
2012-02-13,38.0,30.8
2012-02-14,37.0,27.8
2012-02-15,31.0,16.8
2012-02-16,81.0,52.6
2012-02-17,63.0,41.4
2012-02-18,74.0,54.8
2012-02-19,127.0,86.8
2012-02-20,59.0,45.2
2012-02-21,25.0,15.8
2012-02-22,33.0,20.4
2012-02-23,32.0,18.2
2012-02-24,31.0,16.8
2012-02-25,35.0,23.0
2012-02-26,36.0,23.0
2012-02-27,28.0,17.6
2012-02-28,45.0,32.2
2012-02-29,49.0,30.0
2012-03-01,75.0,54.4
2012-03-02,52.0,35.8
2012-03-03,47.0,32.0
2012-03-04,29.0,20.8
2012-03-05,40.0,25.2
2012-03-06,26.7,17.1
2012-03-07,36.0,23.0
2012-03-08,47.0,32.0
2012-03-09,45.0,32.2
2012-03-10,25.0,15.8
2012-03-11,23.0,14.2
2012-03-12,42.0,28.4
2012-03-13,47.0,32.0
2012-03-14,38.0,30.8
2012-03-15,54.0,33.2
2012-03-16,68.0,44.4
2012-03-17,63.0,41.4
2012-03-18,39.0,28.4
2012-03-19,23.0,14.2
2012-03-20,23.0,14.2
2012-03-21,39.0,28.4
2012-03-22,41.0,28.0
2012-03-23,45.0,32.2
2012-03-24,40.0,25.2
2012-03-25,38.0,30.8
2012-03-26,29.0,20.8
2012-03-27,27.0,17.2
2012-03-28,39.0,28.4
2012-03-29,15.0,9.0
2012-03-30,26.7,17.1
2012-03-31,14.0,8.6
2012-04-01,14.0,8.6
2012-04-02,35.0,23.0
2012-04-03,45.0,32.2
2012-04-04,54.0,33.2
2012-04-05,48.0,33.6
2012-04-06,12.0,6.0
2012-04-07,7.0,4.0
2012-04-08,6.0,3.0
2012-04-09,14.0,8.6
2012-04-10,26.0,16.6
2012-04-11,23.0,14.2
2012-04-12,12.0,6.0
2012-04-13,24.0,15.2
2012-04-14,15.0,9.0
2012-04-15,14.0,8.6
2012-04-16,15.0,9.0
2012-04-17,14.0,8.6
2012-04-18,14.0,8.6
2012-04-19,12.0,6.0
2012-04-20,9.0,5.2
2012-04-21,11.0,6.6
2012-04-22,11.0,6.6
2012-04-23,14.0,8.6
2012-04-24,7.0,4.0
2012-04-25,9.0,5.2
2012-04-26,15.0,9.0
2012-04-27,25.0,15.8
2012-04-28,32.0,18.2
2012-04-29,56.0,35.6
2012-04-30,18.0,10.2
2012-05-01,21.0,13.6
2012-05-02,10.0,5.6
2012-05-03,8.0,3.6
2012-05-04,10.0,5.6
2012-05-05,8.0,3.6
2012-05-06,8.0,3.6
2012-05-07,14.0,8.6
2012-05-08,18.0,10.2
2012-05-09,26.7,17.1
2012-05-10,24.0,15.2
2012-05-11,21.0,13.6
2012-05-12,18.0,10.2
2012-05-13,11.0,6.6
2012-05-14,11.0,6.6
2012-05-15,15.0,9.0
2012-05-16,13.0,6.4
2012-05-17,10.0,5.6
2012-05-18,17.0,10.2
2012-05-19,19.0,10.6
2012-05-20,32.0,18.2
2012-05-21,10.0,5.6
2012-05-22,11.0,6.6
2012-05-23,10.0,5.6
2012-05-24,16.0,10.8
2012-05-25,19.0,10.6
2012-05-26,20.0,12.0
2012-05-27,16.0,10.8
2012-05-28,18.0,10.2
2012-05-29,15.0,9.0
2012-05-30,20.0,12.0
2012-05-31,17.0,10.2
2012-06-01,17.0,10.2
2012-06-02,18.0,10.2
2012-06-03,11.0,6.6
2012-06-04,15.0,9.0
2012-06-05,13.0,6.4
2012-06-06,17.0,10.2
2012-06-07,20.0,12.0
2012-06-08,24.0,15.2
2012-06-09,24.0,15.2
2012-06-10,10.0,5.6
2012-06-11,8.0,3.6
2012-06-12,10.0,5.6
2012-06-13,13.0,6.4
2012-06-14,17.0,10.2
2012-06-15,21.0,13.6
2012-06-16,20.0,12.0
2012-06-17,18.0,10.2
2012-06-18,21.0,13.6
2012-06-19,27.0,17.2
2012-06-20,31.0,16.8
2012-06-21,31.0,16.8
2012-06-22,31.0,16.8
2012-06-23,28.0,17.6
2012-06-24,18.0,10.2
2012-06-25,21.0,13.6
2012-06-26,24.0,15.2
2012-06-27,16.0,10.8
2012-06-28,21.0,13.6
2012-06-29,20.0,12.0
2012-06-30,29.0,20.8
2012-07-01,42.0,28.4
2012-07-02,39.0,28.4
2012-07-03,22.0,14.6
2012-07-04,21.0,13.6
2012-07-05,20.0,12.0
2012-07-06,26.0,16.6
2012-07-07,16.0,10.8
2012-07-08,13.0,6.4
2012-07-09,18.0,10.2
2012-07-10,19.0,10.6
2012-07-11,20.0,12.0
2012-07-12,24.0,15.2
2012-07-13,15.0,9.0
2012-07-14,17.0,10.2
2012-07-15,18.0,10.2
2012-07-16,12.0,6.0
2012-07-17,18.0,10.2
2012-07-18,22.0,14.6
2012-07-19,16.0,10.8
2012-07-20,15.0,9.0
2012-07-21,20.0,12.0
2012-07-22,14.0,8.6
2012-07-23,18.0,10.2
2012-07-24,22.0,14.6
2012-07-25,25.0,15.8
2012-07-26,22.0,14.6
2012-07-27,26.0,16.6
2012-07-28,25.0,15.8
2012-07-29,21.0,13.6
2012-07-30,22.0,14.6
2012-07-31,21.0,13.6
2012-08-01,18.0,10.2
2012-08-02,20.0,12.0
2012-08-03,23.0,14.2
2012-08-04,22.0,14.6
2012-08-05,22.0,14.6
2012-08-06,35.0,23.0
2012-08-07,19.0,10.6
2012-08-08,18.0,10.2
2012-08-09,24.0,15.2
2012-08-10,26.7,17.1
2012-08-11,26.7,17.1
2012-08-12,26.7,17.1
2012-08-13,26.7,17.1
2012-08-14,19.0,10.6
2012-08-15,18.0,10.2
2012-08-16,22.0,14.6
2012-08-17,22.0,14.6
2012-08-18,21.0,13.6
2012-08-19,19.0,10.6
2012-08-20,26.7,17.1
2012-08-21,26.7,17.1
2012-08-22,31.0,16.8
2012-08-23,42.0,28.4
2012-08-24,23.0,14.2
2012-08-25,21.0,13.6
2012-08-26,17.0,10.2
2012-08-27,26.7,17.1
2012-08-28,26.7,17.1
2012-08-29,26.7,17.1
2012-08-30,26.7,17.1
2012-08-31,26.7,17.1
2012-09-01,26.7,17.1
2012-09-02,26.7,17.1
2012-09-03,26.7,17.1
2012-09-04,26.7,17.1
2012-09-05,30.0,20.6
2012-09-06,30.0,20.6
2012-09-07,29.0,20.8
2012-09-08,22.0,14.6
2012-09-09,17.0,10.2
2012-09-10,21.0,13.6
2012-09-11,25.0,15.8
2012-09-12,16.0,10.8
2012-09-13,5.0,3.0
2012-09-14,10.0,5.6
2012-09-15,17.0,10.2
2012-09-16,13.0,6.4
2012-09-17,19.0,10.6
2012-09-18,24.0,15.2
2012-09-19,44.0,35.0
2012-09-20,13.0,6.4
2012-09-21,14.0,8.6
2012-09-22,19.0,10.6
2012-09-23,16.0,10.8
2012-09-24,26.7,17.1
2012-09-25,26.7,17.1
2012-09-26,29.0,20.8
2012-09-27,29.0,20.8
2012-09-28,22.0,14.6
2012-09-29,35.0,23.0
2012-09-30,33.0,20.4
2012-10-01,22.0,14.6
2012-10-02,16.0,10.8
2012-10-03,17.0,10.2
2012-10-04,15.0,9.0
2012-10-05,20.0,12.0
2012-10-06,25.0,15.8
2012-10-07,17.0,10.2
2012-10-08,32.0,18.2
2012-10-09,33.0,20.4
2012-10-10,41.0,28.0
2012-10-11,41.0,28.0
2012-10-12,29.0,20.8
2012-10-13,34.0,22.4
2012-10-14,28.0,17.6
2012-10-15,27.0,17.2
2012-10-16,16.0,10.8
2012-10-17,31.0,16.8
2012-10-18,48.0,33.6
2012-10-19,41.0,28.0
2012-10-20,49.0,30.0
2012-10-21,64.0,40.6
2012-10-22,64.0,40.6
2012-10-23,53.0,35.2
2012-10-24,40.0,25.2
2012-10-25,51.0,31.4
2012-10-26,56.0,35.6
2012-10-27,21.0,13.6
2012-10-28,17.0,10.2
2012-10-29,11.0,6.6
2012-10-30,27.0,17.2
2012-10-31,37.0,27.8
2012-11-01,12.0,6.0
2012-11-02,30.0,20.6
2012-11-03,30.0,20.6
2012-11-04,39.0,28.4
2012-11-05,17.0,10.2
2012-11-06,19.0,10.6
2012-11-07,28.0,17.6
2012-11-08,26.7,17.1
2012-11-09,32.0,18.2
2012-11-10,78.0,58.8
2012-11-11,28.0,17.6
2012-11-12,33.0,20.4
2012-11-13,37.0,27.8
2012-11-14,33.0,20.4
2012-11-15,33.0,20.4
2012-11-16,35.0,23.0
2012-11-17,44.0,35.0
2012-11-18,55.0,41.0
2012-11-19,34.0,22.4
2012-11-20,29.0,20.8
2012-11-21,31.0,16.8
2012-11-22,52.0,35.8
2012-11-23,60.0,42.4
2012-11-24,45.0,32.2
2012-11-25,62.0,43.2
2012-11-26,110.0,82.4
2012-11-27,51.0,31.4
2012-11-28,9.0,5.2
2012-11-29,12.0,6.0
2012-11-30,8.0,3.6
2012-12-01,14.0,8.6
2012-12-02,22.0,14.6
2012-12-03,16.0,10.8
2012-12-04,28.0,17.6
2012-12-05,29.0,20.8
2012-12-06,27.0,17.2
2012-12-07,28.0,17.6
2012-12-08,36.0,23.0
2012-12-09,27.0,17.2
2012-12-10,47.0,32.0
2012-12-11,24.0,15.2
2012-12-12,29.0,20.8
2012-12-13,54.0,33.2
2012-12-14,59.0,45.2
2012-12-15,31.0,16.8
2012-12-16,36.0,23.0
2012-12-17,46.0,32.2
2012-12-18,29.0,20.8
2012-12-19,34.0,22.4
2012-12-20,37.0,27.8
2012-12-21,49.0,30.0
2012-12-22,33.0,20.4
2012-12-23,51.0,31.4
2012-12-24,47.0,32.0
2012-12-25,39.0,28.4
2012-12-26,35.0,23.0
2012-12-27,17.0,10.2
2012-12-28,12.0,6.0
2012-12-29,21.0,13.6
2012-12-30,32.0,18.2
2012-12-31,36.0,23.0
2013-01-01,42.0,28.4
2013-01-02,54.0,33.2
2013-01-03,26.0,16.6
2013-01-04,29.0,20.8
2013-01-05,16.0,10.8
2013-01-06,25.0,15.8
2013-01-07,53.0,35.2
2013-01-08,54.0,33.2
2013-01-09,37.0,27.8
2013-01-10,39.0,28.4
2013-01-11,41.0,28.0
2013-01-12,41.0,28.0
2013-01-13,41.0,28.0
2013-01-14,25.0,15.8
2013-01-15,21.0,13.6
2013-01-16,7.0,4.0
2013-01-17,15.0,9.0
2013-01-18,24.0,15.2
2013-01-19,37.0,27.8
2013-01-20,33.0,20.4
2013-01-21,26.0,16.6
2013-01-22,26.0,16.6
2013-01-23,38.0,30.8
2013-01-24,22.0,14.6
2013-01-25,27.0,17.2
2013-01-26,38.0,30.8
2013-01-27,41.0,28.0
2013-01-28,57.0,37.8
2013-01-29,41.0,28.0
2013-01-30,57.0,37.8
2013-01-31,43.0,29.6
2013-02-01,34.0,22.4
2013-02-02,28.0,17.6
2013-02-03,8.0,3.6
2013-02-04,18.0,10.2
2013-02-05,54.0,33.2
2013-02-06,33.0,20.4
2013-02-07,29.0,20.8
2013-02-08,27.0,17.2
2013-02-09,28.0,17.6
2013-02-10,36.0,23.0
2013-02-11,17.0,10.2
2013-02-12,28.0,17.6
2013-02-13,48.0,33.6
2013-02-14,29.0,20.8
2013-02-15,63.0,41.4
2013-02-16,39.0,28.4
2013-02-17,41.0,28.0
2013-02-18,39.0,28.4
2013-02-19,43.0,29.6
2013-02-20,62.0,43.2
2013-02-21,16.0,10.8
2013-02-22,18.0,10.2
2013-02-23,28.0,17.6
2013-02-24,36.0,23.0
2013-02-25,55.0,41.0
2013-02-26,26.0,16.6
2013-02-27,30.0,20.6
2013-02-28,34.0,22.4
2013-03-01,35.0,23.0
2013-03-02,44.0,35.0
2013-03-03,27.0,17.2
2013-03-04,39.0,28.4
2013-03-05,76.0,56.8
2013-03-06,40.0,25.2
2013-03-07,18.0,10.2
2013-03-08,26.7,17.1
2013-03-09,21.0,13.6
2013-03-10,10.0,5.6
2013-03-11,18.0,10.2
2013-03-12,22.0,14.6
2013-03-13,9.0,5.2
2013-03-14,12.0,6.0
2013-03-15,18.0,10.2
2013-03-16,30.0,20.6
2013-03-17,37.0,27.8
2013-03-18,12.0,6.0
2013-03-19,9.0,5.2
2013-03-20,22.0,14.6
2013-03-21,11.0,6.6
2013-03-22,24.0,15.2
2013-03-23,35.0,23.0
2013-03-24,18.0,10.2
2013-03-25,13.0,6.4
2013-03-26,23.0,14.2
2013-03-27,30.0,20.6
2013-03-28,42.0,28.4
2013-03-29,37.0,27.8
2013-03-30,28.0,17.6
2013-03-31,5.0,3.0
2013-04-01,11.0,6.6
2013-04-02,15.0,9.0
2013-04-03,21.0,13.6
2013-04-04,21.0,13.6
2013-04-05,9.0,5.2
2013-04-06,17.0,10.2
2013-04-07,19.0,10.6
2013-04-08,22.0,14.6
2013-04-09,30.0,20.6
2013-04-10,38.0,30.8
2013-04-11,27.0,17.2
2013-04-12,24.0,15.2
2013-04-13,20.0,12.0
2013-04-14,26.7,17.1
2013-04-15,26.7,17.1
2013-04-16,27.0,17.2
2013-04-17,27.0,17.2
2013-04-18,33.0,20.4
2013-04-19,33.0,20.4
2013-04-20,30.0,20.6
2013-04-21,21.0,13.6
2013-04-22,11.0,6.6
2013-04-23,15.0,9.0
2013-04-24,20.0,12.0
2013-04-25,22.0,14.6
2013-04-26,25.0,15.8
2013-04-27,23.0,14.2
2013-04-28,8.0,3.6
2013-04-29,39.0,28.4
2013-04-30,48.0,33.6
2013-05-01,44.0,35.0
2013-05-02,52.0,35.8
2013-05-03,45.0,32.2
2013-05-04,29.0,20.8
2013-05-05,22.0,14.6
2013-05-06,16.0,10.8
2013-05-07,18.0,10.2
2013-05-08,19.0,10.6
2013-05-09,18.0,10.2
2013-05-10,21.0,13.6
2013-05-11,15.0,9.0
2013-05-12,9.0,5.2
2013-05-13,10.0,5.6
2013-05-14,14.0,8.6
2013-05-15,14.0,8.6
2013-05-16,26.7,17.1
2013-05-17,26.7,17.1
2013-05-18,15.0,9.0
2013-05-19,10.0,5.6
2013-05-20,11.0,6.6
2013-05-21,11.0,6.6
2013-05-22,12.0,6.0
2013-05-23,10.0,5.6
2013-05-24,5.0,3.0
2013-05-25,6.0,3.0
2013-05-26,5.0,3.0
2013-05-27,12.0,6.0
2013-05-28,11.0,6.6
2013-05-29,7.0,4.0
2013-05-30,3.0,1.6
2013-05-31,6.0,3.0
2013-06-01,15.0,9.0
2013-06-02,19.0,10.6
2013-06-03,12.0,6.0
2013-06-04,12.0,6.0
2013-06-05,15.0,9.0
2013-06-06,15.0,9.0
2013-06-07,13.0,6.4
2013-06-08,11.0,6.6
2013-06-09,10.0,5.6
2013-06-10,7.0,4.0
2013-06-11,11.0,6.6
2013-06-12,17.0,10.2
2013-06-13,26.7,17.1
2013-06-14,19.0,10.6
2013-06-15,18.0,10.2
2013-06-16,16.0,10.8
2013-06-17,20.0,12.0
2013-06-18,24.0,15.2
2013-06-19,30.0,20.6
2013-06-20,17.0,10.2
2013-06-21,17.0,10.2
2013-06-22,8.0,3.6
2013-06-23,9.0,5.2
2013-06-24,11.0,6.6
2013-06-25,11.0,6.6
2013-06-26,9.0,5.2
2013-06-27,12.0,6.0
2013-06-28,12.0,6.0
2013-06-29,16.0,10.8
2013-06-30,10.0,5.6
2013-07-01,12.0,6.0
2013-07-02,11.0,6.6
2013-07-03,12.0,6.0
2013-07-04,17.0,10.2
2013-07-05,22.0,14.6
2013-07-06,16.0,10.8
2013-07-07,15.0,9.0
2013-07-08,19.0,10.6
2013-07-09,21.0,13.6
2013-07-10,27.0,17.2
2013-07-11,20.0,12.0
2013-07-12,19.0,10.6
2013-07-13,26.7,17.1
2013-07-14,26.7,17.1
2013-07-15,26.7,17.1
2013-07-16,27.0,17.2
2013-07-17,25.0,15.8
2013-07-18,21.0,13.6
2013-07-19,19.0,10.6
2013-07-20,23.0,14.2
2013-07-21,25.0,15.8
2013-07-22,26.7,17.1
2013-07-23,26.7,17.1
2013-07-24,22.0,14.6
2013-07-25,23.0,14.2
2013-07-26,25.0,15.8
2013-07-27,27.0,17.2
2013-07-28,15.0,9.0
2013-07-29,16.0,10.8
2013-07-30,8.0,3.6
2013-07-31,13.0,6.4
2013-08-01,15.0,9.0
2013-08-02,16.0,10.8
2013-08-03,18.0,10.2
